Companies,Salaries,Ratings,Job_descriptions,Cities,States
Smartly.io ,$104k-$145k(Glassdoor Est.),4.9,"Job Description

As a Data Science Analyst at Omni, your goal will be to use data to drive strategy. You'll work closely with functions across the company (Operations, Customer Service, Finance, Product/Growth and Engineering), and own and lead projects from end-to-end. You'll dive into complex datasets to analyze trends, identify opportunities and quantify the potential value of new initiatives.

WITHIN 1 MONTH, YOU WILL
Organize and prioritize our current opportunities for analysis
Establish strong relationships with teams across the company to understand our key business objectives and opportunities.
Develop knowledge of the company data stack.
WITHIN 3 MONTHS, YOU WILL
Conceptualize and build tools and dashboards that empower stakeholders, enabling them to access data and draw insights in a self-serve manner
Establish a solid cadence and plan for priorities and communication to key stakeholders
Quickly deliver actionable insights and recommendations around key business questions to stakeholders and senior leadership
WITHIN 12 MONTHS, YOU WILL
Provide strategic, proactive recommendations and become a thought leader for your projects
Own and lead projects across different functional areas and become familiar with how one function will impact others
WHAT YOU'LL NEED TO BE SUCCESSFUL IN THIS ROLE
2+ years of experience in an analytical role using SQL
Strong applied analytics - you love data, gleaning insights from data, and making decisions based on data
Quantitative analysis - you have experience extracting, manipulating, and analyzing large data sets using SQL and understand basic statistics; experience with advanced visualization tools is a plus (we use Tableau!)
Excellent communication and presentation skills - effectively presenting insights is as important as the insights themselves
Ability to collaborate and work effectively with cross functional teams
Marketing analytics experience a huge plus!
WHAT YOU'LL GET FROM US
The chance at building the best community rentals service in the world.
A team of thinkers and doers that are always empathetically pushing each other towards greatness.
We'll help you create goals that drive you, take on projects that excite you, and learn things that will grow you... and us.
A beautiful workspace on Market street
Excellent health, dental, vision and 401k plans, and stock options.", San Francisco, CA
Intrexon ,$124k-$140k(Glassdoor Est.),2.4,"Job Description

As a Data Science Analyst at Omni, your goal will be to use data to drive strategy. You'll work closely with functions across the company (Operations, Customer Service, Finance, Product/Growth and Engineering), and own and lead projects from end-to-end. You'll dive into complex datasets to analyze trends, identify opportunities and quantify the potential value of new initiatives.

WITHIN 1 MONTH, YOU WILL
Organize and prioritize our current opportunities for analysis
Establish strong relationships with teams across the company to understand our key business objectives and opportunities.
Develop knowledge of the company data stack.
WITHIN 3 MONTHS, YOU WILL
Conceptualize and build tools and dashboards that empower stakeholders, enabling them to access data and draw insights in a self-serve manner
Establish a solid cadence and plan for priorities and communication to key stakeholders
Quickly deliver actionable insights and recommendations around key business questions to stakeholders and senior leadership
WITHIN 12 MONTHS, YOU WILL
Provide strategic, proactive recommendations and become a thought leader for your projects
Own and lead projects across different functional areas and become familiar with how one function will impact others
WHAT YOU'LL NEED TO BE SUCCESSFUL IN THIS ROLE
2+ years of experience in an analytical role using SQL
Strong applied analytics - you love data, gleaning insights from data, and making decisions based on data
Quantitative analysis - you have experience extracting, manipulating, and analyzing large data sets using SQL and understand basic statistics; experience with advanced visualization tools is a plus (we use Tableau!)
Excellent communication and presentation skills - effectively presenting insights is as important as the insights themselves
Ability to collaborate and work effectively with cross functional teams
Marketing analytics experience a huge plus!
WHAT YOU'LL GET FROM US
The chance at building the best community rentals service in the world.
A team of thinkers and doers that are always empathetically pushing each other towards greatness.
We'll help you create goals that drive you, take on projects that excite you, and learn things that will grow you... and us.
A beautiful workspace on Market street
Excellent health, dental, vision and 401k plans, and stock options.", South San Francisco, CA
KAISER ,$58-$74 per hour(Glassdoor Est.),3.9,"Job Description

As a Data Science Analyst at Omni, your goal will be to use data to drive strategy. You'll work closely with functions across the company (Operations, Customer Service, Finance, Product/Growth and Engineering), and own and lead projects from end-to-end. You'll dive into complex datasets to analyze trends, identify opportunities and quantify the potential value of new initiatives.

WITHIN 1 MONTH, YOU WILL
Organize and prioritize our current opportunities for analysis
Establish strong relationships with teams across the company to understand our key business objectives and opportunities.
Develop knowledge of the company data stack.
WITHIN 3 MONTHS, YOU WILL
Conceptualize and build tools and dashboards that empower stakeholders, enabling them to access data and draw insights in a self-serve manner
Establish a solid cadence and plan for priorities and communication to key stakeholders
Quickly deliver actionable insights and recommendations around key business questions to stakeholders and senior leadership
WITHIN 12 MONTHS, YOU WILL
Provide strategic, proactive recommendations and become a thought leader for your projects
Own and lead projects across different functional areas and become familiar with how one function will impact others
WHAT YOU'LL NEED TO BE SUCCESSFUL IN THIS ROLE
2+ years of experience in an analytical role using SQL
Strong applied analytics - you love data, gleaning insights from data, and making decisions based on data
Quantitative analysis - you have experience extracting, manipulating, and analyzing large data sets using SQL and understand basic statistics; experience with advanced visualization tools is a plus (we use Tableau!)
Excellent communication and presentation skills - effectively presenting insights is as important as the insights themselves
Ability to collaborate and work effectively with cross functional teams
Marketing analytics experience a huge plus!
WHAT YOU'LL GET FROM US
The chance at building the best community rentals service in the world.
A team of thinkers and doers that are always empathetically pushing each other towards greatness.
We'll help you create goals that drive you, take on projects that excite you, and learn things that will grow you... and us.
A beautiful workspace on Market street
Excellent health, dental, vision and 401k plans, and stock options.", Berkeley, CA
Automattic ,$146k-$167k(Glassdoor Est.),4.7,"Job Description

As a Data Science Analyst at Omni, your goal will be to use data to drive strategy. You'll work closely with functions across the company (Operations, Customer Service, Finance, Product/Growth and Engineering), and own and lead projects from end-to-end. You'll dive into complex datasets to analyze trends, identify opportunities and quantify the potential value of new initiatives.

WITHIN 1 MONTH, YOU WILL
Organize and prioritize our current opportunities for analysis
Establish strong relationships with teams across the company to understand our key business objectives and opportunities.
Develop knowledge of the company data stack.
WITHIN 3 MONTHS, YOU WILL
Conceptualize and build tools and dashboards that empower stakeholders, enabling them to access data and draw insights in a self-serve manner
Establish a solid cadence and plan for priorities and communication to key stakeholders
Quickly deliver actionable insights and recommendations around key business questions to stakeholders and senior leadership
WITHIN 12 MONTHS, YOU WILL
Provide strategic, proactive recommendations and become a thought leader for your projects
Own and lead projects across different functional areas and become familiar with how one function will impact others
WHAT YOU'LL NEED TO BE SUCCESSFUL IN THIS ROLE
2+ years of experience in an analytical role using SQL
Strong applied analytics - you love data, gleaning insights from data, and making decisions based on data
Quantitative analysis - you have experience extracting, manipulating, and analyzing large data sets using SQL and understand basic statistics; experience with advanced visualization tools is a plus (we use Tableau!)
Excellent communication and presentation skills - effectively presenting insights is as important as the insights themselves
Ability to collaborate and work effectively with cross functional teams
Marketing analytics experience a huge plus!
WHAT YOU'LL GET FROM US
The chance at building the best community rentals service in the world.
A team of thinkers and doers that are always empathetically pushing each other towards greatness.
We'll help you create goals that drive you, take on projects that excite you, and learn things that will grow you... and us.
A beautiful workspace on Market street
Excellent health, dental, vision and 401k plans, and stock options.", San Francisco, CA
Clarivate Analytics ,$107k-$147k(Glassdoor Est.),2.6,"Job Description

As a Data Science Analyst at Omni, your goal will be to use data to drive strategy. You'll work closely with functions across the company (Operations, Customer Service, Finance, Product/Growth and Engineering), and own and lead projects from end-to-end. You'll dive into complex datasets to analyze trends, identify opportunities and quantify the potential value of new initiatives.

WITHIN 1 MONTH, YOU WILL
Organize and prioritize our current opportunities for analysis
Establish strong relationships with teams across the company to understand our key business objectives and opportunities.
Develop knowledge of the company data stack.
WITHIN 3 MONTHS, YOU WILL
Conceptualize and build tools and dashboards that empower stakeholders, enabling them to access data and draw insights in a self-serve manner
Establish a solid cadence and plan for priorities and communication to key stakeholders
Quickly deliver actionable insights and recommendations around key business questions to stakeholders and senior leadership
WITHIN 12 MONTHS, YOU WILL
Provide strategic, proactive recommendations and become a thought leader for your projects
Own and lead projects across different functional areas and become familiar with how one function will impact others
WHAT YOU'LL NEED TO BE SUCCESSFUL IN THIS ROLE
2+ years of experience in an analytical role using SQL
Strong applied analytics - you love data, gleaning insights from data, and making decisions based on data
Quantitative analysis - you have experience extracting, manipulating, and analyzing large data sets using SQL and understand basic statistics; experience with advanced visualization tools is a plus (we use Tableau!)
Excellent communication and presentation skills - effectively presenting insights is as important as the insights themselves
Ability to collaborate and work effectively with cross functional teams
Marketing analytics experience a huge plus!
WHAT YOU'LL GET FROM US
The chance at building the best community rentals service in the world.
A team of thinkers and doers that are always empathetically pushing each other towards greatness.
We'll help you create goals that drive you, take on projects that excite you, and learn things that will grow you... and us.
A beautiful workspace on Market street
Excellent health, dental, vision and 401k plans, and stock options.", San Francisco, CA
Turo ,$110k-$154k(Glassdoor Est.),4.6,"Job Description

As a Data Science Analyst at Omni, your goal will be to use data to drive strategy. You'll work closely with functions across the company (Operations, Customer Service, Finance, Product/Growth and Engineering), and own and lead projects from end-to-end. You'll dive into complex datasets to analyze trends, identify opportunities and quantify the potential value of new initiatives.

WITHIN 1 MONTH, YOU WILL
Organize and prioritize our current opportunities for analysis
Establish strong relationships with teams across the company to understand our key business objectives and opportunities.
Develop knowledge of the company data stack.
WITHIN 3 MONTHS, YOU WILL
Conceptualize and build tools and dashboards that empower stakeholders, enabling them to access data and draw insights in a self-serve manner
Establish a solid cadence and plan for priorities and communication to key stakeholders
Quickly deliver actionable insights and recommendations around key business questions to stakeholders and senior leadership
WITHIN 12 MONTHS, YOU WILL
Provide strategic, proactive recommendations and become a thought leader for your projects
Own and lead projects across different functional areas and become familiar with how one function will impact others
WHAT YOU'LL NEED TO BE SUCCESSFUL IN THIS ROLE
2+ years of experience in an analytical role using SQL
Strong applied analytics - you love data, gleaning insights from data, and making decisions based on data
Quantitative analysis - you have experience extracting, manipulating, and analyzing large data sets using SQL and understand basic statistics; experience with advanced visualization tools is a plus (we use Tableau!)
Excellent communication and presentation skills - effectively presenting insights is as important as the insights themselves
Ability to collaborate and work effectively with cross functional teams
Marketing analytics experience a huge plus!
WHAT YOU'LL GET FROM US
The chance at building the best community rentals service in the world.
A team of thinkers and doers that are always empathetically pushing each other towards greatness.
We'll help you create goals that drive you, take on projects that excite you, and learn things that will grow you... and us.
A beautiful workspace on Market street
Excellent health, dental, vision and 401k plans, and stock options.", San Francisco, CA
Grand Rounds ,$148k-$166k(Glassdoor Est.),4.7,"Job Description

As a Data Science Analyst at Omni, your goal will be to use data to drive strategy. You'll work closely with functions across the company (Operations, Customer Service, Finance, Product/Growth and Engineering), and own and lead projects from end-to-end. You'll dive into complex datasets to analyze trends, identify opportunities and quantify the potential value of new initiatives.

WITHIN 1 MONTH, YOU WILL
Organize and prioritize our current opportunities for analysis
Establish strong relationships with teams across the company to understand our key business objectives and opportunities.
Develop knowledge of the company data stack.
WITHIN 3 MONTHS, YOU WILL
Conceptualize and build tools and dashboards that empower stakeholders, enabling them to access data and draw insights in a self-serve manner
Establish a solid cadence and plan for priorities and communication to key stakeholders
Quickly deliver actionable insights and recommendations around key business questions to stakeholders and senior leadership
WITHIN 12 MONTHS, YOU WILL
Provide strategic, proactive recommendations and become a thought leader for your projects
Own and lead projects across different functional areas and become familiar with how one function will impact others
WHAT YOU'LL NEED TO BE SUCCESSFUL IN THIS ROLE
2+ years of experience in an analytical role using SQL
Strong applied analytics - you love data, gleaning insights from data, and making decisions based on data
Quantitative analysis - you have experience extracting, manipulating, and analyzing large data sets using SQL and understand basic statistics; experience with advanced visualization tools is a plus (we use Tableau!)
Excellent communication and presentation skills - effectively presenting insights is as important as the insights themselves
Ability to collaborate and work effectively with cross functional teams
Marketing analytics experience a huge plus!
WHAT YOU'LL GET FROM US
The chance at building the best community rentals service in the world.
A team of thinkers and doers that are always empathetically pushing each other towards greatness.
We'll help you create goals that drive you, take on projects that excite you, and learn things that will grow you... and us.
A beautiful workspace on Market street
Excellent health, dental, vision and 401k plans, and stock options.", San Francisco, CA
FICO ,$101k-$140k(Glassdoor Est.),3.3,"FICO (NYSE: FICO) is a leading global analytics software company, helping businesses in 90+ countries make better decisions. Join our world-class team today and fulfill your career potential!

Job Summary

The Data Scientist/Analytics Engineer will be a contributor to the FICO Decision Management Platform and FICO Analytic Cloud, and will embark on state-of-the-art, data-driven exploratory analysis as well as predictive models to solve business problems across financial services industry, particularly in the area of Originations and Customer Management.

Job Description

What will you do in this role?

Build and evaluate predictive and decision models to be deployed in production systems, or for research. This includes the analysis of large amounts of historical data, determining suitability for modeling, data clean-up and filtering, pattern identification and variable creation, selection of sampling criteria, generating performance definitions and variables, performing experiments with different types of algorithms and models, analyzing performance, to identify the best algorithms to employ.
Design and develop machine learning models
Design and develop analytic enterprise and cloud software using a variety of languages/platforms to support integration and deployment of analytics products and solutions.
Manage projects and meet deadlines, work with other teams within FICO (software, IT, product management, and product support) provide high quality support to enable integration and deployment of analytics software and solutions. May participate in pre-sales support and provide post-implementation support.
Develop infrastructure for analytics and analytic software development, automated testing, and release management.
What do you need to be successful?
MS degree in Computer Science, Statistics, Engineering, Mathematics, (PhD preferred) with specialization in Machine Learning.
Experience working with Big Data Technologies and applying large scale Machine Learning techniques within these technologies.
Ability to program in Python or Scala for purposes of model development
Prior experience preparing data for analysis, building predictive models on large scale platforms, and helping to drive innovation into the modeling process/offerings.
Knowledge of working with visualization libraries for analytics (JavaScript is a plus)
Rewards:
High performance culture promoting recognition, rewards and professional development
Competitive base salary coupled with attractive role-specific incentive plan
Comprehensive benefits program
Why Make a Move to FICO?

At FICO, you can advance your career with a leading organization in one of the fastest-growing fields in technology today – Big Data analytics. We have a 50+ year history of excellence in providing analytics and decision management solutions. Here are a few examples of our impact globally:
Credit Scoring —150+ billion FICO Scores have been sold to date, making it the most used credit score in the world.
Fraud Detection and Security—2.5+ billion credit cards globally are protected by FICO fraud systems.
Lending —3/4 of US mortgages are approved using the FICO Score.
FICO’s proven science leverages the latest technology to drive consumer behavior insights and optimize business processes. We help many of the world’s leading banks, insurers, retailers, telecommunications providers and other firms reach a new level of success.

Our success is founded on really talented people – just like you – who enjoy innovative and high-performance environments with the opportunity to grow. Join the FICO Family and help change the way business makes decisions!

Learn more about how you can fulfill your potential at www.fico.com/Careers

FICO values the strength that diversity and a culture of inclusion bring to our workplace. We are an equal employment opportunity and affirmative action employer and we’re proud to offer employment and advancement opportunities to all applicants without regard to race, color, ancestry, religion, sex, national origin, pregnancy, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.", San Rafael, CA
"Airbnb, Inc. ",$134k-$188k(Glassdoor Est.),3.9,"FICO (NYSE: FICO) is a leading global analytics software company, helping businesses in 90+ countries make better decisions. Join our world-class team today and fulfill your career potential!

Job Summary

The Data Scientist/Analytics Engineer will be a contributor to the FICO Decision Management Platform and FICO Analytic Cloud, and will embark on state-of-the-art, data-driven exploratory analysis as well as predictive models to solve business problems across financial services industry, particularly in the area of Originations and Customer Management.

Job Description

What will you do in this role?

Build and evaluate predictive and decision models to be deployed in production systems, or for research. This includes the analysis of large amounts of historical data, determining suitability for modeling, data clean-up and filtering, pattern identification and variable creation, selection of sampling criteria, generating performance definitions and variables, performing experiments with different types of algorithms and models, analyzing performance, to identify the best algorithms to employ.
Design and develop machine learning models
Design and develop analytic enterprise and cloud software using a variety of languages/platforms to support integration and deployment of analytics products and solutions.
Manage projects and meet deadlines, work with other teams within FICO (software, IT, product management, and product support) provide high quality support to enable integration and deployment of analytics software and solutions. May participate in pre-sales support and provide post-implementation support.
Develop infrastructure for analytics and analytic software development, automated testing, and release management.
What do you need to be successful?
MS degree in Computer Science, Statistics, Engineering, Mathematics, (PhD preferred) with specialization in Machine Learning.
Experience working with Big Data Technologies and applying large scale Machine Learning techniques within these technologies.
Ability to program in Python or Scala for purposes of model development
Prior experience preparing data for analysis, building predictive models on large scale platforms, and helping to drive innovation into the modeling process/offerings.
Knowledge of working with visualization libraries for analytics (JavaScript is a plus)
Rewards:
High performance culture promoting recognition, rewards and professional development
Competitive base salary coupled with attractive role-specific incentive plan
Comprehensive benefits program
Why Make a Move to FICO?

At FICO, you can advance your career with a leading organization in one of the fastest-growing fields in technology today – Big Data analytics. We have a 50+ year history of excellence in providing analytics and decision management solutions. Here are a few examples of our impact globally:
Credit Scoring —150+ billion FICO Scores have been sold to date, making it the most used credit score in the world.
Fraud Detection and Security—2.5+ billion credit cards globally are protected by FICO fraud systems.
Lending —3/4 of US mortgages are approved using the FICO Score.
FICO’s proven science leverages the latest technology to drive consumer behavior insights and optimize business processes. We help many of the world’s leading banks, insurers, retailers, telecommunications providers and other firms reach a new level of success.

Our success is founded on really talented people – just like you – who enjoy innovative and high-performance environments with the opportunity to grow. Join the FICO Family and help change the way business makes decisions!

Learn more about how you can fulfill your potential at www.fico.com/Careers

FICO values the strength that diversity and a culture of inclusion bring to our workplace. We are an equal employment opportunity and affirmative action employer and we’re proud to offer employment and advancement opportunities to all applicants without regard to race, color, ancestry, religion, sex, national origin, pregnancy, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.", San Francisco, CA
Crossfire Consulting ,$122k-$173k(Glassdoor Est.),3.8,"FICO (NYSE: FICO) is a leading global analytics software company, helping businesses in 90+ countries make better decisions. Join our world-class team today and fulfill your career potential!

Job Summary

The Data Scientist/Analytics Engineer will be a contributor to the FICO Decision Management Platform and FICO Analytic Cloud, and will embark on state-of-the-art, data-driven exploratory analysis as well as predictive models to solve business problems across financial services industry, particularly in the area of Originations and Customer Management.

Job Description

What will you do in this role?

Build and evaluate predictive and decision models to be deployed in production systems, or for research. This includes the analysis of large amounts of historical data, determining suitability for modeling, data clean-up and filtering, pattern identification and variable creation, selection of sampling criteria, generating performance definitions and variables, performing experiments with different types of algorithms and models, analyzing performance, to identify the best algorithms to employ.
Design and develop machine learning models
Design and develop analytic enterprise and cloud software using a variety of languages/platforms to support integration and deployment of analytics products and solutions.
Manage projects and meet deadlines, work with other teams within FICO (software, IT, product management, and product support) provide high quality support to enable integration and deployment of analytics software and solutions. May participate in pre-sales support and provide post-implementation support.
Develop infrastructure for analytics and analytic software development, automated testing, and release management.
What do you need to be successful?
MS degree in Computer Science, Statistics, Engineering, Mathematics, (PhD preferred) with specialization in Machine Learning.
Experience working with Big Data Technologies and applying large scale Machine Learning techniques within these technologies.
Ability to program in Python or Scala for purposes of model development
Prior experience preparing data for analysis, building predictive models on large scale platforms, and helping to drive innovation into the modeling process/offerings.
Knowledge of working with visualization libraries for analytics (JavaScript is a plus)
Rewards:
High performance culture promoting recognition, rewards and professional development
Competitive base salary coupled with attractive role-specific incentive plan
Comprehensive benefits program
Why Make a Move to FICO?

At FICO, you can advance your career with a leading organization in one of the fastest-growing fields in technology today – Big Data analytics. We have a 50+ year history of excellence in providing analytics and decision management solutions. Here are a few examples of our impact globally:
Credit Scoring —150+ billion FICO Scores have been sold to date, making it the most used credit score in the world.
Fraud Detection and Security—2.5+ billion credit cards globally are protected by FICO fraud systems.
Lending —3/4 of US mortgages are approved using the FICO Score.
FICO’s proven science leverages the latest technology to drive consumer behavior insights and optimize business processes. We help many of the world’s leading banks, insurers, retailers, telecommunications providers and other firms reach a new level of success.

Our success is founded on really talented people – just like you – who enjoy innovative and high-performance environments with the opportunity to grow. Join the FICO Family and help change the way business makes decisions!

Learn more about how you can fulfill your potential at www.fico.com/Careers

FICO values the strength that diversity and a culture of inclusion bring to our workplace. We are an equal employment opportunity and affirmative action employer and we’re proud to offer employment and advancement opportunities to all applicants without regard to race, color, ancestry, religion, sex, national origin, pregnancy, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.", Walnut Creek, CA
Autodesk ,$94k-$126k(Glassdoor Est.),3.6,"FICO (NYSE: FICO) is a leading global analytics software company, helping businesses in 90+ countries make better decisions. Join our world-class team today and fulfill your career potential!

Job Summary

The Data Scientist/Analytics Engineer will be a contributor to the FICO Decision Management Platform and FICO Analytic Cloud, and will embark on state-of-the-art, data-driven exploratory analysis as well as predictive models to solve business problems across financial services industry, particularly in the area of Originations and Customer Management.

Job Description

What will you do in this role?

Build and evaluate predictive and decision models to be deployed in production systems, or for research. This includes the analysis of large amounts of historical data, determining suitability for modeling, data clean-up and filtering, pattern identification and variable creation, selection of sampling criteria, generating performance definitions and variables, performing experiments with different types of algorithms and models, analyzing performance, to identify the best algorithms to employ.
Design and develop machine learning models
Design and develop analytic enterprise and cloud software using a variety of languages/platforms to support integration and deployment of analytics products and solutions.
Manage projects and meet deadlines, work with other teams within FICO (software, IT, product management, and product support) provide high quality support to enable integration and deployment of analytics software and solutions. May participate in pre-sales support and provide post-implementation support.
Develop infrastructure for analytics and analytic software development, automated testing, and release management.
What do you need to be successful?
MS degree in Computer Science, Statistics, Engineering, Mathematics, (PhD preferred) with specialization in Machine Learning.
Experience working with Big Data Technologies and applying large scale Machine Learning techniques within these technologies.
Ability to program in Python or Scala for purposes of model development
Prior experience preparing data for analysis, building predictive models on large scale platforms, and helping to drive innovation into the modeling process/offerings.
Knowledge of working with visualization libraries for analytics (JavaScript is a plus)
Rewards:
High performance culture promoting recognition, rewards and professional development
Competitive base salary coupled with attractive role-specific incentive plan
Comprehensive benefits program
Why Make a Move to FICO?

At FICO, you can advance your career with a leading organization in one of the fastest-growing fields in technology today – Big Data analytics. We have a 50+ year history of excellence in providing analytics and decision management solutions. Here are a few examples of our impact globally:
Credit Scoring —150+ billion FICO Scores have been sold to date, making it the most used credit score in the world.
Fraud Detection and Security—2.5+ billion credit cards globally are protected by FICO fraud systems.
Lending —3/4 of US mortgages are approved using the FICO Score.
FICO’s proven science leverages the latest technology to drive consumer behavior insights and optimize business processes. We help many of the world’s leading banks, insurers, retailers, telecommunications providers and other firms reach a new level of success.

Our success is founded on really talented people – just like you – who enjoy innovative and high-performance environments with the opportunity to grow. Join the FICO Family and help change the way business makes decisions!

Learn more about how you can fulfill your potential at www.fico.com/Careers

FICO values the strength that diversity and a culture of inclusion bring to our workplace. We are an equal employment opportunity and affirmative action employer and we’re proud to offer employment and advancement opportunities to all applicants without regard to race, color, ancestry, religion, sex, national origin, pregnancy, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.", San Francisco, CA
Federal Reserve Bank of San Francisco ,$67k-$103k(Glassdoor Est.),3.8,"FICO (NYSE: FICO) is a leading global analytics software company, helping businesses in 90+ countries make better decisions. Join our world-class team today and fulfill your career potential!

Job Summary

The Data Scientist/Analytics Engineer will be a contributor to the FICO Decision Management Platform and FICO Analytic Cloud, and will embark on state-of-the-art, data-driven exploratory analysis as well as predictive models to solve business problems across financial services industry, particularly in the area of Originations and Customer Management.

Job Description

What will you do in this role?

Build and evaluate predictive and decision models to be deployed in production systems, or for research. This includes the analysis of large amounts of historical data, determining suitability for modeling, data clean-up and filtering, pattern identification and variable creation, selection of sampling criteria, generating performance definitions and variables, performing experiments with different types of algorithms and models, analyzing performance, to identify the best algorithms to employ.
Design and develop machine learning models
Design and develop analytic enterprise and cloud software using a variety of languages/platforms to support integration and deployment of analytics products and solutions.
Manage projects and meet deadlines, work with other teams within FICO (software, IT, product management, and product support) provide high quality support to enable integration and deployment of analytics software and solutions. May participate in pre-sales support and provide post-implementation support.
Develop infrastructure for analytics and analytic software development, automated testing, and release management.
What do you need to be successful?
MS degree in Computer Science, Statistics, Engineering, Mathematics, (PhD preferred) with specialization in Machine Learning.
Experience working with Big Data Technologies and applying large scale Machine Learning techniques within these technologies.
Ability to program in Python or Scala for purposes of model development
Prior experience preparing data for analysis, building predictive models on large scale platforms, and helping to drive innovation into the modeling process/offerings.
Knowledge of working with visualization libraries for analytics (JavaScript is a plus)
Rewards:
High performance culture promoting recognition, rewards and professional development
Competitive base salary coupled with attractive role-specific incentive plan
Comprehensive benefits program
Why Make a Move to FICO?

At FICO, you can advance your career with a leading organization in one of the fastest-growing fields in technology today – Big Data analytics. We have a 50+ year history of excellence in providing analytics and decision management solutions. Here are a few examples of our impact globally:
Credit Scoring —150+ billion FICO Scores have been sold to date, making it the most used credit score in the world.
Fraud Detection and Security—2.5+ billion credit cards globally are protected by FICO fraud systems.
Lending —3/4 of US mortgages are approved using the FICO Score.
FICO’s proven science leverages the latest technology to drive consumer behavior insights and optimize business processes. We help many of the world’s leading banks, insurers, retailers, telecommunications providers and other firms reach a new level of success.

Our success is founded on really talented people – just like you – who enjoy innovative and high-performance environments with the opportunity to grow. Join the FICO Family and help change the way business makes decisions!

Learn more about how you can fulfill your potential at www.fico.com/Careers

FICO values the strength that diversity and a culture of inclusion bring to our workplace. We are an equal employment opportunity and affirmative action employer and we’re proud to offer employment and advancement opportunities to all applicants without regard to race, color, ancestry, religion, sex, national origin, pregnancy, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.", San Francisco, CA
Workday ,$79k-$126k(Glassdoor Est.),4.3,"FICO (NYSE: FICO) is a leading global analytics software company, helping businesses in 90+ countries make better decisions. Join our world-class team today and fulfill your career potential!

Job Summary

The Data Scientist/Analytics Engineer will be a contributor to the FICO Decision Management Platform and FICO Analytic Cloud, and will embark on state-of-the-art, data-driven exploratory analysis as well as predictive models to solve business problems across financial services industry, particularly in the area of Originations and Customer Management.

Job Description

What will you do in this role?

Build and evaluate predictive and decision models to be deployed in production systems, or for research. This includes the analysis of large amounts of historical data, determining suitability for modeling, data clean-up and filtering, pattern identification and variable creation, selection of sampling criteria, generating performance definitions and variables, performing experiments with different types of algorithms and models, analyzing performance, to identify the best algorithms to employ.
Design and develop machine learning models
Design and develop analytic enterprise and cloud software using a variety of languages/platforms to support integration and deployment of analytics products and solutions.
Manage projects and meet deadlines, work with other teams within FICO (software, IT, product management, and product support) provide high quality support to enable integration and deployment of analytics software and solutions. May participate in pre-sales support and provide post-implementation support.
Develop infrastructure for analytics and analytic software development, automated testing, and release management.
What do you need to be successful?
MS degree in Computer Science, Statistics, Engineering, Mathematics, (PhD preferred) with specialization in Machine Learning.
Experience working with Big Data Technologies and applying large scale Machine Learning techniques within these technologies.
Ability to program in Python or Scala for purposes of model development
Prior experience preparing data for analysis, building predictive models on large scale platforms, and helping to drive innovation into the modeling process/offerings.
Knowledge of working with visualization libraries for analytics (JavaScript is a plus)
Rewards:
High performance culture promoting recognition, rewards and professional development
Competitive base salary coupled with attractive role-specific incentive plan
Comprehensive benefits program
Why Make a Move to FICO?

At FICO, you can advance your career with a leading organization in one of the fastest-growing fields in technology today – Big Data analytics. We have a 50+ year history of excellence in providing analytics and decision management solutions. Here are a few examples of our impact globally:
Credit Scoring —150+ billion FICO Scores have been sold to date, making it the most used credit score in the world.
Fraud Detection and Security—2.5+ billion credit cards globally are protected by FICO fraud systems.
Lending —3/4 of US mortgages are approved using the FICO Score.
FICO’s proven science leverages the latest technology to drive consumer behavior insights and optimize business processes. We help many of the world’s leading banks, insurers, retailers, telecommunications providers and other firms reach a new level of success.

Our success is founded on really talented people – just like you – who enjoy innovative and high-performance environments with the opportunity to grow. Join the FICO Family and help change the way business makes decisions!

Learn more about how you can fulfill your potential at www.fico.com/Careers

FICO values the strength that diversity and a culture of inclusion bring to our workplace. We are an equal employment opportunity and affirmative action employer and we’re proud to offer employment and advancement opportunities to all applicants without regard to race, color, ancestry, religion, sex, national origin, pregnancy, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.", San Francisco, CA
